,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD,1.16688,38
Category,Part No. ,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New) Make same Price as Standard Price (THB)
=JPY/USD*Mul.","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
A14,0067,RS120-NEP-1,RS120-NEP-1-RP,LINK,1280,1280,1,"{""sharedFormula"":""I218""}",0.328,419.84000000000003,JPY(¥),,124.87720960000003,0.5027981780538301,THB DRIVE CHAIN,0.37734375,483,483,483,"{""sharedFormula"":""U225""}",0.52,1,251.16,,-1,,TC
A14,0029,RS120-NP-1,RS120-NP-1-CP,LINK,927,927,1,"{""sharedFormula"":""I218""}",0.328,304.05600000000004,JPY(¥),,90.43841664000003,0.501661799426934,THB DRIVE CHAIN,0.37648327939590076,349,349,349,"{""sharedFormula"":""U225""}",0.52,1,181.48000000000002,,-1,,TC
A14,5029,RS120-NP-1-JL,RS120-NP-1-MWJL,PC,1490,1490,1,"{""sharedFormula"":""I218""}",0.328,488.72,JPY(¥),,145.36487680000005,0.5043478014184396,THB DRIVE CHAIN,0.3785234899328859,564,564,564,"{""sharedFormula"":""U225""}",0.52,1,293.28000000000003,,-1,,TC
A14,6028,,RS120-NP-1-OL,PC,2890,2890,1,"{""sharedFormula"":""I218""}",0.328,947.9200000000001,JPY(¥),,281.94932480000006,0.5011865317387304,THB DRIVE CHAIN,0.37612456747404843,1087,1087,1087,"{""sharedFormula"":""U225""}",0.52,1,565.24,,-1,,TC
A13,6003,RS120-SUP-1-4POL,RS120-SUP-1-4POL,PC,13200,13200,1,"{""sharedFormula"":""I218""}",0.294,3880.7999999999997,JPY(¥),,1154.3051520000001,0.5407907323127844,THB DRIVE CHAIN,0.3662121212121212,4834,4834,4834,"{""sharedFormula"":""U225""}",0.52,1,2513.6800000000003,,-1,,TC
A13,0079,,RS120-SUP-1-F-RP-U,BOX,56700,56700,1,"{""sharedFormula"":""I218""}",0.294,16669.8,JPY(¥),,4958.265312,0.5438830136331021,THB DRIVE CHAIN,0.36869488536155204,20905,20905,20905,"{""sharedFormula"":""U225""}",0.52,1,10870.6,,-1,,TC
A13,5079,RS120-SUP-1-FJL,RS120-SUP-1-FSJL,PC,1340,1340,1,"{""sharedFormula"":""I218""}",0.294,393.96,JPY(¥),,117.1794624,0.5410486354378818,THB DRIVE CHAIN,0.3664179104477612,491,491,491,"{""sharedFormula"":""U225""}",0.52,1,255.32000000000002,,-1,,TC
A13,0037,,RS120-SUP-1-M-RP-U,BOX,56700,56700,1,"{""sharedFormula"":""I218""}",0.294,16669.8,JPY(¥),,4958.265312,0.5438830136331021,THB DRIVE CHAIN,0.36869488536155204,20905,20905,20905,"{""sharedFormula"":""U225""}",0.52,1,10870.6,,-1,,TC
A13,5037,RS120-SUP-1-MJL,RS120-SUP-1-MSJL,PC,1340,1340,1,"{""sharedFormula"":""I218""}",0.294,393.96,JPY(¥),,117.1794624,0.5410486354378818,THB DRIVE CHAIN,0.3664179104477612,491,491,491,"{""sharedFormula"":""U225""}",0.52,1,255.32000000000002,,-1,,TC
A13,0138,,RS120-SUP-1-RP,LINK,727,727,1,"{""sharedFormula"":""I218""}",0.294,213.738,JPY(¥),,63.57423072,0.5315780229885058,THB DRIVE CHAIN,0.35900962861072905,261,261,261,"{""sharedFormula"":""U225""}",0.52,1,135.72,,-1,,TC
A13,0080,,RS120-SUP-2-F-RP-U,BOX,124800,124800,1,"{""sharedFormula"":""I218""}",0.294,36691.2,JPY(¥),,10913.430527999999,0.542250291173199,THB DRIVE CHAIN,0.3673798076923077,45849,45849,45849,"{""sharedFormula"":""U225""}",0.52,1,23841.48,,-1,,TC
A13,5080,RS120-SUP-2-FJL,RS120-SUP-2-FSJL,PC,2780,2780,1,"{""sharedFormula"":""I218""}",0.294,817.3199999999999,JPY(¥),,243.10366080000003,0.542556712328767,THB DRIVE CHAIN,0.36762589928057554,1022,1022,1022,"{""sharedFormula"":""U225""}",0.52,1,531.44,,-1,,TC
A13,0038,,RS120-SUP-2-M-RP-U,BOX,124800,124800,1,,0.294,36691.2,JPY(¥),,10913.430527999999,0.542250291173199,THB DRIVE CHAIN,0.3673798076923077,45849,45849,45849,"{""sharedFormula"":""U225""}",0.52,1,23841.48,,-1,,TC
A13,5038,RS120-SUP-2-MJL,RS120-SUP-2-MSJL,PC,2780,2780,1,"{""sharedFormula"":""I256""}",0.294,817.3199999999999,JPY(¥),,243.10366080000003,0.542556712328767,THB DRIVE CHAIN,0.36762589928057554,1022,1022,1022,"{""sharedFormula"":""U225""}",0.52,1,531.44,,-1,,TC
A13,0151,,RS120-SUP-2-RP,LINK,1560,1560,1,"{""sharedFormula"":""I256""}",0.294,458.64,JPY(¥),,136.41788160000002,0.5421604188481676,THB DRIVE CHAIN,0.36730769230769234,573,573,573,"{""sharedFormula"":""U225""}",0.52,1,297.96000000000004,,-1,,TC
A13,5081,RS120-SUP-3-FJL,RS120-SUP-3-FSJL,PC,4330,4330,1,"{""sharedFormula"":""I256""}",0.294,1273.02,JPY(¥),,378.64706880000006,0.5443257571964956,THB DRIVE CHAIN,0.36905311778290995,1598,1598,1598,"{""sharedFormula"":""U225""}",0.52,1,830.96,,-1,,TC
A13,5039,RS120-SUP-3-MJL,RS120-SUP-3-MSJL,PC,4330,4330,1,"{""sharedFormula"":""I256""}",0.294,1273.02,JPY(¥),,378.64706880000006,0.5443257571964956,THB DRIVE CHAIN,0.36905311778290995,1598,1598,1598,"{""sharedFormula"":""U225""}",0.52,1,830.96,,-1,,TC
A13,0039,,RS120-SUP-3-RP,LINK,2580,2580,1,"{""sharedFormula"":""I256""}",0.294,758.52,JPY(¥),,225.61418880000002,0.5374483582089552,THB DRIVE CHAIN,0.3635658914728682,938,938,938,"{""sharedFormula"":""U225""}",0.52,1,487.76,,-1,,TC
A13,5082,RS120-SUP-4-FJL,RS120-SUP-4-FSJL,PC,6270,6270,1,"{""sharedFormula"":""I256""}",0.294,1843.3799999999999,JPY(¥),,548.2949472,0.5423553124999999,THB DRIVE CHAIN,0.3674641148325359,2304,2304,2304,"{""sharedFormula"":""U225""}",0.52,1,1198.08,,-1,,TC
A13,5040,RS120-SUP-4-MJL,RS120-SUP-4-MSJL,PC,6270,6270,1,"{""sharedFormula"":""I256""}",0.294,1843.3799999999999,JPY(¥),,548.2949472,0.5423553124999999,THB DRIVE CHAIN,0.3674641148325359,2304,2304,2304,"{""sharedFormula"":""U225""}",0.52,1,1198.08,,-1,,TC
A13,0040,,RS120-SUP-4-RP,LINK,3440,3440,1,"{""sharedFormula"":""I256""}",0.294,1011.3599999999999,JPY(¥),,300.81891840000003,0.5383097206703911,THB DRIVE CHAIN,0.36424418604651165,1253,1253,1253,"{""sharedFormula"":""U225""}",0.52,1,651.5600000000001,,-1,,TC
A13,5083,RS120-SUP-5-FJL,RS120-SUP-5-FSJL,PC,7440,7440,1,"{""sharedFormula"":""I256""}",0.294,2187.3599999999997,JPY(¥),,650.6083584,0.5430350913075237,THB DRIVE CHAIN,0.368010752688172,2738,2738,2738,"{""sharedFormula"":""U225""}",0.52,1,1423.76,,-1,,TC
A13,5041,RS120-SUP-5-MJL,RS120-SUP-5-MSJL,PC,7440,7440,1,"{""sharedFormula"":""I256""}",0.294,2187.3599999999997,JPY(¥),,650.6083584,0.5430350913075237,THB DRIVE CHAIN,0.368010752688172,2738,2738,2738,"{""sharedFormula"":""U225""}",0.52,1,1423.76,,-1,,TC
A13,0041,,RS120-SUP-5-RP,LINK,4270,4270,1,"{""sharedFormula"":""I256""}",0.294,1255.3799999999999,JPY(¥),,373.4002272,0.5402833802816901,THB DRIVE CHAIN,0.365807962529274,1562,1562,1562,"{""sharedFormula"":""U225""}",0.52,1,812.24,,-1,,TC
A13,5084,RS120-SUP-6-FJL,RS120-SUP-6-FSJL,PC,9670,9670,1,"{""sharedFormula"":""I256""}",0.294,2842.98,JPY(¥),,845.6159712000001,0.5414031133671743,THB DRIVE CHAIN,0.36670113753877975,3546,3546,3546,"{""sharedFormula"":""U225""}",0.52,1,1843.92,,-1,,TC
A13,5042,RS120-SUP-6-MJL,RS120-SUP-6-MSJL,PC,9670,9670,1,"{""sharedFormula"":""I256""}",0.294,2842.98,JPY(¥),,845.6159712000001,0.5414031133671743,THB DRIVE CHAIN,0.36670113753877975,3546,3546,3546,,0.52,1,1843.92,,-1,,TC
A13,0042,,RS120-SUP-6-RP,LINK,5090,5090,1,"{""sharedFormula"":""I256""}",0.294,1496.4599999999998,JPY(¥),,445.10706239999996,0.5468633562731604,THB DRIVE CHAIN,0.3711198428290766,1889,1889,1889,"{""sharedFormula"":""U269""}",0.52,1,982.2800000000001,,-1,,TC
A13,5115,RS120-SUP-H-1-FJL,RS120-SUPH-1-FSJL,PC,1470,1470,1,"{""sharedFormula"":""I256""}",0.294,432.17999999999995,JPY(¥),,128.5476192,0.5422093333333333,THB DRIVE CHAIN,0.3673469387755102,540,540,540,"{""sharedFormula"":""U269""}",0.52,1,280.8,,-1,,TC
A13,0115,RS120-SUP-H-1-RP,RS120-SUPH-1-RP,LINK,922,922,1,"{""sharedFormula"":""I256""}",0.294,271.068,JPY(¥),,80.62646592,0.5426227256637168,THB DRIVE CHAIN,0.3676789587852495,339,339,339,"{""sharedFormula"":""U269""}",0.52,1,176.28,,-1,,TC
A13,5116,RS120-SUP-H-2-FJL,RS120-SUPH-2-FSJL,PC,3640,3640,1,"{""sharedFormula"":""I256""}",0.294,1070.1599999999999,JPY(¥),,318.3083904,0.5418177245508982,THB DRIVE CHAIN,0.367032967032967,1336,1336,1336,"{""sharedFormula"":""U269""}",0.52,1,694.72,,-1,,TC
A13,0116,RS120-SUP-H-2-RP,RS120-SUPH-2-RP,LINK,2290,2290,1,"{""sharedFormula"":""I256""}",0.294,673.26,JPY(¥),,200.25445440000004,0.5431735231316726,THB DRIVE CHAIN,0.3681222707423581,843,843,843,"{""sharedFormula"":""U269""}",0.52,1,438.36,,-1,,TC
A13,5117,RS120-SUP-H-3-FJL,RS120-SUPH-3-FSJL,PC,5800,5800,1,"{""sharedFormula"":""I256""}",0.294,1705.1999999999998,JPY(¥),,507.19468800000004,0.5412161806208843,THB DRIVE CHAIN,0.366551724137931,2126,2126,2126,"{""sharedFormula"":""U269""}",0.52,1,1105.52,,-1,,TC
A13,0117,RS120-SUP-H-3-RP,RS120-SUPH-3-RP,LINK,3710,3710,1,"{""sharedFormula"":""I256""}",0.294,1090.74,JPY(¥),,324.4297056000001,0.5392147119645494,THB DRIVE CHAIN,0.36495956873315366,1354,1354,1354,"{""sharedFormula"":""U269""}",0.52,1,704.08,,-1,,TC
A11,7011,,RS120-WARIPIN,CASE,1500,1500,1,"{""sharedFormula"":""I256""}",0.355,532.5,JPY(¥),,158.38680000000002,0.358757894736842,THB DRIVE CHAIN,0.31666666666666665,475,475,475,"{""sharedFormula"":""U269""}",0.52,1,247,,-1,,TC
A11,6168,,RS12B-1-2POL,PC,573,573,1,"{""sharedFormula"":""I256""}",0.349,199.97699999999998,JPY(¥),,59.48115888,0.4629725633802817,THB DRIVE CHAIN,0.3717277486910995,213,213,213,"{""sharedFormula"":""U269""}",0.52,1,110.76,,-1,,TC
A11,6169,,RS12B-2-2POL,PC,1250,1250,1,"{""sharedFormula"":""I256""}",0.349,436.24999999999994,JPY(¥),,129.75820000000002,0.4610475161987041,THB DRIVE CHAIN,0.3704,463,463,463,"{""sharedFormula"":""U269""}",0.52,1,240.76000000000002,,-1,,TC
A11,6170,,RS12B-3-2POL,PC,1860,1860,1,"{""sharedFormula"":""I256""}",0.349,649.14,JPY(¥),,193.0802016,0.461091320754717,THB DRIVE CHAIN,0.3704301075268817,689,689,689,"{""sharedFormula"":""U269""}",0.52,1,358.28000000000003,,-1,,TC
A11,5102,RS12B-3-JL,RS12B-3-MCJL,PC,813,813,1,"{""sharedFormula"":""I256""}",0.349,283.73699999999997,JPY(¥),,84.39473328,0.4608054352159469,THB DRIVE CHAIN,0.37023370233702335,301,301,301,"{""sharedFormula"":""U269""}",0.52,1,156.52,,-1,,TC
A11,6143,,RS12B-3-OL,PC,1640,1640,1,"{""sharedFormula"":""I256""}",0.349,572.36,JPY(¥),,170.2427584,0.45975260726072603,THB DRIVE CHAIN,0.3695121951219512,606,606,606,"{""sharedFormula"":""U269""}",0.52,1,315.12,,-1,,TC
A11,0188,,RS12B-3-RP,LINK,220,220,1,"{""sharedFormula"":""I256""}",0.349,76.78,JPY(¥),,22.837443200000006,0.4578004938271604,THB DRIVE CHAIN,0.36818181818181817,81,81,81,"{""sharedFormula"":""U269""}",0.52,1,42.120000000000005,,-1,,TC
A11,0145,,RS12B-3-RP-U,BOX,35200,35200,1,"{""sharedFormula"":""I256""}",0.349,12284.8,JPY(¥),,3653.990912,0.4602161929635889,THB DRIVE CHAIN,0.36982954545454544,13018,13018,13018,"{""sharedFormula"":""U269""}",0.52,1,6769.360000000001,,-1,,TC
A12,5019,RS12B-LM-1-JL,RS12B-LM-1-MCJL,PC,411,411,1,"{""sharedFormula"":""I256""}",0.35,143.85,JPY(¥),,42.786744000000006,0.4857362499999999,THB DRIVE CHAIN,0.38929440389294406,160,160,160,"{""sharedFormula"":""U269""}",0.52,1,83.2,,-1,,TC
A12,6014,,RS12B-LM-1-OL,PC,802,802,1,"{""sharedFormula"":""I256""}",0.35,280.7,JPY(¥),,83.491408,0.4870274760383387,THB DRIVE CHAIN,0.39027431421446385,313,313,313,"{""sharedFormula"":""U269""}",0.52,1,162.76000000000002,,-1,,TC
A12,0123,,RS12B-LM-1-RP,LINK,201,201,1,"{""sharedFormula"":""I256""}",0.35,70.35,JPY(¥),,20.924904,0.4841,THB DRIVE CHAIN,0.3880597014925373,78,78,78,"{""sharedFormula"":""U269""}",0.52,1,40.56,,-1,,TC
A12,0019,RS12B-LM-1-U,RS12B-LM-1-RP-U,BOX,32160,32160,1,"{""sharedFormula"":""I256""}",0.35,11256,JPY(¥),,3347.9846400000006,0.48277377892030837,THB DRIVE CHAIN,0.3870646766169154,12448,12448,12448,"{""sharedFormula"":""U269""}",0.52,1,6472.96,,-1,,TC
A12,5020,RS12B-LM-2-JL,RS12B-LM-2-MCJL,PC,904,904,1,"{""sharedFormula"":""I256""}",0.35,316.4,JPY(¥),,94.11001600000002,0.48438518518518514,THB DRIVE CHAIN,0.38827433628318586,351,351,351,"{""sharedFormula"":""U269""}",0.52,1,182.52,,-1,,TC
A12,6015,,RS12B-LM-2-OL,PC,1850,1850,1,"{""sharedFormula"":""I256""}",0.35,647.5,JPY(¥),,192.59240000000003,0.4848817802503476,THB DRIVE CHAIN,0.3886486486486487,719,719,719,"{""sharedFormula"":""U269""}",0.52,1,373.88,,-1,,TC
A12,0020,RS12B-LM-2,RS12B-LM-2-RP,LINK,476,476,1,"{""sharedFormula"":""I256""}",0.35,166.6,JPY(¥),,49.553504000000004,0.4848908108108108,THB DRIVE CHAIN,0.38865546218487396,185,185,185,"{""sharedFormula"":""U269""}",0.52,1,96.2,,-1,,TC
A11,6106,,RS140-3-2POL,PC,18500,18500,1,"{""sharedFormula"":""I256""}",0.288,5328,JPY(¥),,1584.7603200000003,0.5537897510980966,THB DRIVE CHAIN,0.3691891891891892,6830,6830,6830,"{""sharedFormula"":""U269""}",0.52,1,3551.6,,-1,,TC
A11,0055,,RS140-3-CP,LINK,3380,3380,1,"{""sharedFormula"":""I256""}",0.355,1199.8999999999999,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",356.898256,0.4522403830806066,THB DRIVE CHAIN,0.3707100591715976,1253,1253,1253,"{""sharedFormula"":""U269""}",0.52,1,651.5600000000001,,-1,,TC
A11,5051,RS140-3-JL,RS140-3-MWJL,PC,5830,5830,1,"{""sharedFormula"":""I256""}",0.288,1679.04,JPY(¥),,499.4136576000001,0.5545404081632653,THB DRIVE CHAIN,0.36981132075471695,2156,2156,2156,"{""sharedFormula"":""U269""}",0.52,1,1121.1200000000001,,-1,,TC
A11,6045,,RS140-3-OL,PC,12200,12200,1,"{""sharedFormula"":""I256""}",0.288,3513.6,JPY(¥),,1045.085184,0.5541749778172138,THB DRIVE CHAIN,0.36950819672131147,4508,4508,4508,"{""sharedFormula"":""U269""}",0.52,1,2344.16,,-1,,TC
A11,5052,RS140-4-JL,RS140-4-MWJL,PC,7830,7830,1,"{""sharedFormula"":""I256""}",0.288,2255.04,JPY(¥),,670.7390976,0.5549058385093167,THB DRIVE CHAIN,0.3701149425287356,2898,2898,2898,"{""sharedFormula"":""U269""}",0.52,1,1506.96,,-1,,TC
A11,6046,,RS140-4-OL,PC,17100,17100,1,"{""sharedFormula"":""I256""}",0.288,4924.799999999999,JPY(¥),,1464.832512,0.5567292525570418,THB DRIVE CHAIN,0.3716374269005848,6355,6355,6355,"{""sharedFormula"":""U269""}",0.52,1,3304.6,,-1,,TC
A11,0056,,RS140-4-RP,LINK,4380,4380,1,"{""sharedFormula"":""I256""}",0.355,1554.8999999999999,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",462.4894560000001,0.4472325668116842,THB DRIVE CHAIN,0.367351598173516,1609,1609,1609,"{""sharedFormula"":""U269""}",0.52,1,836.6800000000001,,-1,,TC
A11,5053,RS140-5-JL,RS140-5-MWJL,PC,9790,9790,1,"{""sharedFormula"":""I256""}",0.288,2819.52,JPY(¥),,838.6380288000001,0.554853590946729,THB DRIVE CHAIN,0.37007150153217566,3622.9999999999995,3622.9999999999995,3623,1.2551679571804144e-16,0.52,1,1883.9599999999998,,-1,,TC
A11,6047,,RS140-5-OL,PC,21300,21300,1,"{""sharedFormula"":""I256""}",0.288,6134.4,JPY(¥),,1824.6159360000001,0.5557821496391948,THB DRIVE CHAIN,0.37084507042253523,7899,7899,7899,"{""sharedFormula"":""U269""}",0.52,1,4107.4800000000005,,-1,,TC
A11,0057,,RS140-5-RP,LINK,5400,5400,1,,0.355,1917,JPY(¥),,570.19248,0.45527868852459014,THB DRIVE CHAIN,0.37277777777777776,2013,2013,2013,"{""sharedFormula"":""U269""}",0.52,1,1046.76,,-1,,TC
A11,5054,RS140-6-JL,RS140-6-MWJL,PC,12000,12000,1,"{""sharedFormula"":""I301""}",0.288,3455.9999999999995,JPY(¥),,1027.95264,0.5537625282167042,THB DRIVE CHAIN,0.36916666666666664,4430,4430,4430,"{""sharedFormula"":""U269""}",0.52,1,2303.6,,-1,,TC
A11,6048,,RS140-6-OL,PC,25500,25500,1,"{""sharedFormula"":""I301""}",0.288,7343.999999999999,JPY(¥),,2184.39936,0.5579069669543254,THB DRIVE CHAIN,0.3726274509803922,9502,9502,9502,"{""sharedFormula"":""U269""}",0.52,1,4941.04,,-1,,TC
A11,0058,,RS140-6-RP,LINK,6550,6550,1,"{""sharedFormula"":""I301""}",0.355,2325.25,JPY(¥),,691.6223600000001,0.4497132809267687,THB DRIVE CHAIN,0.36900763358778627,2417,2417,2417,"{""sharedFormula"":""U269""}",0.52,1,1256.8400000000001,,-1,,TC
A13,5013,RS140-HT-1-FJL,RS140-HT-1-FWJL,PC,1870,1870,1,"{""sharedFormula"":""I301""}",0.294,549.78,JPY(¥),,163.52656320000003,0.5435788679245283,THB DRIVE CHAIN,0.3684491978609626,689,689,689,"{""sharedFormula"":""U269""}",0.52,1,358.28000000000003,,-1,,TC
A13,0167,,RS140-HT-1-RP,LINK,993,993,1,"{""sharedFormula"":""I301""}",0.294,291.942,JPY(¥),,86.83522848000003,0.5437409180327867,THB DRIVE CHAIN,0.3685800604229607,366,366,366,"{""sharedFormula"":""U269""}",0.52,1,190.32,,-1,,TC
A13,5014,RS140-HT-2-FJL,RS140-HT-2-FWJL,PC,3870,3870,1,"{""sharedFormula"":""I301""}",0.294,1137.78,JPY(¥),,338.42128320000006,0.545206037735849,THB DRIVE CHAIN,0.3697674418604651,1431,1431,1431,"{""sharedFormula"":""U269""}",0.52,1,744.12,,-1,,TC
A13,0168,,RS140-HT-2-RP,LINK,2490,2490,1,"{""sharedFormula"":""I301""}",0.294,732.06,JPY(¥),,217.7439264,0.5423624918032787,THB DRIVE CHAIN,0.3674698795180723,915,915,915,"{""sharedFormula"":""U269""}",0.52,1,475.8,,-1,,TC
A13,5015,RS140-HT-3-FJL,RS140-HT-3-FWJL,PC,6110,6110,1,"{""sharedFormula"":""I301""}",0.294,1796.34,JPY(¥),,534.3033696,0.5410868780705672,THB DRIVE CHAIN,0.36644844517184944,2239,2239,2239,"{""sharedFormula"":""U269""}",0.52,1,1164.28,,-1,,TC
A13,0169,,RS140-HT-3-RP,LINK,4040,4040,1,"{""sharedFormula"":""I301""}",0.294,1187.76,JPY(¥),,353.2873344,0.5349769199178644,THB DRIVE CHAIN,0.3616336633663366,1461,1461,1461,"{""sharedFormula"":""U269""}",0.52,1,759.72,,-1,,TC
A12,5012,RS140-LMD-1-JL,RS140-LMD-1-MWJL,PC,2840,2840,1,"{""sharedFormula"":""I301""}",0.35,993.9999999999999,JPY(¥),,295.65536,0.5296815286624204,THB DRIVE CHAIN,0.3869718309859155,1099,1099,1099,"{""sharedFormula"":""U269""}",0.572,1,628.6279999999999,,-1,,TC
A12,0038,RS140-LMD-NP-1,RS140-LMDNP-1-CP,LINK,3040,3040,1,"{""sharedFormula"":""I301""}",0.35,1064,JPY(¥),,316.47616000000005,0.48510321489001684,THB DRIVE CHAIN,0.3888157894736842,1182,1182,1182,,0.52,1,614.64,,-1,,TC
A12,5038,RS140-LMD-NP-1-JL,RS140-LMDNP-1-MWJL,PC,3270,3270,1,"{""sharedFormula"":""I301""}",0.35,1144.5,JPY(¥),,340.42008000000004,0.48735003915426783,THB DRIVE CHAIN,0.39051987767584095,1277,1277,1277,"{""sharedFormula"":""U312""}",0.52,1,664.0400000000001,,-1,,TC
A12,6028,RS140-LMD-NP-1-OL,RS140-LMDNP-1-OL,PC,10700,10700,1,"{""sharedFormula"":""I301""}",0.35,3744.9999999999995,JPY(¥),,1113.9128,0.4839460370994941,THB DRIVE CHAIN,0.38794392523364485,4151,4151,4151,"{""sharedFormula"":""U312""}",0.52,1,2158.52,,-1,,TC
A12,0058,RS140-LMD-S-2,RS140-LMDS-2-CP,LINK,5800,5800,1,"{""sharedFormula"":""I301""}",0.35,2029.9999999999998,JPY(¥),,603.8032000000001,0.5535717031910803,THB DRIVE CHAIN,0.448448275862069,2601,2601,2601,"{""sharedFormula"":""U312""}",0.52,1,1352.52,,-1,,TC
A12,5046,RS140-LMD-S-2-JL,RS140-LMDS-2-MWJL,PC,8130,8130,1,"{""sharedFormula"":""I301""}",0.35,2845.5,JPY(¥),,846.3655200000002,0.5550503007107709,THB DRIVE CHAIN,0.44993849938499386,3658,3658,3658,"{""sharedFormula"":""U312""}",0.52,1,1902.16,,-1,,TC
A14,5061,RS140-NEP-1-JL,RS140-NEP-1-MWJL,PC,3710,3710,1,"{""sharedFormula"":""I301""}",0.328,1216.88,JPY(¥),,361.9487872000001,0.49924074820143877,THB DRIVE CHAIN,0.3746630727762803,1390,1390,1390,"{""sharedFormula"":""U312""}",0.52,1,722.8000000000001,,-1,,TC
A14,6061,,RS140-NEP-1-OL,PC,6270,6270,1,"{""sharedFormula"":""I301""}",0.328,2056.56,JPY(¥),,611.7032064000001,0.5061493198992443,THB DRIVE CHAIN,0.3799043062200957,2382,2382,2382,"{""sharedFormula"":""U312""}",0.52,1,1238.64,,-1,,TC
A14,0068,RS140-NEP-1,RS140-NEP-1-RP,LINK,1800,1800,1,"{""sharedFormula"":""I301""}",0.328,590.4,JPY(¥),,175.608576,0.5011686853766618,THB DRIVE CHAIN,0.3761111111111111,677,677,677,"{""sharedFormula"":""U312""}",0.52,1,352.04,,-1,,TC
A13,6004,RS140-SUP-1-4POL,RS140-SUP-1-4POL,PC,16200,16200,1,"{""sharedFormula"":""I301""}",0.294,4762.8,JPY(¥),,1416.6472320000003,0.5412827748779255,THB DRIVE CHAIN,0.36660493827160495,5939,5939,5939,"{""sharedFormula"":""U312""}",0.52,1,3088.28,,-1,,TC
A13,0085,,RS140-SUP-1-F-RP-U,BOX,67300,67300,1,"{""sharedFormula"":""I301""}",0.294,19786.199999999997,JPY(¥),,5885.2073279999995,0.5450534067612655,THB DRIVE CHAIN,0.36964338781575035,24877,24877,24877,"{""sharedFormula"":""U312""}",0.52,1,12936.04,,-1,,TC
A13,5085,RS140-SUP-1-FJL,RS140-SUP-1-FSJL,PC,1980,1980,1,"{""sharedFormula"":""I301""}",0.294,582.12,JPY(¥),,173.1457728,0.5407273931034483,THB DRIVE CHAIN,0.3661616161616162,725,725,725,"{""sharedFormula"":""U312""}",0.52,1,377,,-1,,TC
A13,0043,,RS140-SUP-1-M-RP-U,BOX,67300,67300,1,"{""sharedFormula"":""I301""}",0.294,19786.199999999997,JPY(¥),,5885.2073279999995,0.5450534067612655,THB DRIVE CHAIN,0.36964338781575035,24877,24877,24877,"{""sharedFormula"":""U312""}",0.52,1,12936.04,,-1,,TC
A13,5043,RS140-SUP-1-MJL,RS140-SUP-1-MSJL,PC,1980,1980,1,"{""sharedFormula"":""I301""}",0.294,582.12,JPY(¥),,173.1457728,0.5407273931034483,THB DRIVE CHAIN,0.3661616161616162,725,725,725,"{""sharedFormula"":""U312""}",0.52,1,377,,-1,,TC
A13,0139,,RS140-SUP-1-RP,LINK,1020,1020,1,"{""sharedFormula"":""I301""}",0.294,299.88,JPY(¥),,89.1963072,0.531335081967213,THB DRIVE CHAIN,0.3588235294117647,366,366,366,"{""sharedFormula"":""U312""}",0.52,1,190.32,,-1,,TC
A13,0086,,RS140-SUP-2-F-RP-U,BOX,148920,148920,1,"{""sharedFormula"":""I301""}",0.294,43782.479999999996,JPY(¥),,13022.660851200002,0.5406533646368304,THB DRIVE CHAIN,0.3661026054257319,54520,54520,54520,"{""sharedFormula"":""U312""}",0.52,1,28350.4,,-1,,TC
A13,5086,RS140-SUP-2-FJL,RS140-SUP-2-FSJL,PC,4160,4160,1,"{""sharedFormula"":""I301""}",0.294,1223.04,JPY(¥),,363.78101760000004,0.5379267635402906,THB DRIVE CHAIN,0.3639423076923077,1514,1514,1514,"{""sharedFormula"":""U312""}",0.52,1,787.28,,-1,,TC
A13,0044,,RS140-SUP-2-M-RP-U,BOX,148920,148920,1,"{""sharedFormula"":""I301""}",0.294,43782.479999999996,JPY(¥),,13022.660851200002,0.5406533646368304,THB DRIVE CHAIN,0.3661026054257319,54520,54520,54520,"{""sharedFormula"":""U312""}",0.52,1,28350.4,,-1,,TC
A13,5044,RS140-SUP-2-MJL,RS140-SUP-2-MSJL,PC,4160,4160,1,"{""sharedFormula"":""I301""}",0.294,1223.04,JPY(¥),,363.78101760000004,0.5379267635402906,THB DRIVE CHAIN,0.3639423076923077,1514,1514,1514,"{""sharedFormula"":""U312""}",0.52,1,787.28,,-1,,TC
A13,0180,,RS140-SUP-2-RP,LINK,2190,2190,1,"{""sharedFormula"":""I301""}",0.294,643.86,JPY(¥),,191.50971840000003,0.5407881296758105,THB DRIVE CHAIN,0.36621004566210047,802,802,802,"{""sharedFormula"":""U312""}",0.52,1,417.04,,-1,,TC
