,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD
Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
G31,0121,,RF03075R6T-CWN,PC,17700,17700,1,"{""sharedFormula"":""I5""}",0.489,8655.3,JPY(¥),,2574.4324320000005,0.38268932668329175,THB SPROCKET,0.45310734463276836,8020,8020,8020,"{""sharedFormula"":""U5""}",0.52,1,4170.400000000001,4170.400000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0181,,RF03075R6T-CWQ,PC,21200,21200,1,"{""sharedFormula"":""I5""}",0.489,10366.8,JPY(¥),,3083.500992,0.38282581182348036,THB SPROCKET,0.4532075471698113,9608,9608,9608,"{""sharedFormula"":""U5""}",0.52,1,4996.16,4996.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0002,,RF03075R8T-BWN,PC,15600,15600,1,"{""sharedFormula"":""I5""}",0.489,7628.4,JPY(¥),,2268.991296,0.38256052073015423,THB SPROCKET,0.4530128205128205,7067,7067,7067,"{""sharedFormula"":""U5""}",0.52,1,3674.84,3674.84,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0062,,RF03075R8T-BWQ,PC,19500,19500,1,"{""sharedFormula"":""I5""}",0.489,9535.5,JPY(¥),,2836.23912,0.3811769911504424,THB SPROCKET,0.452,8814,8814,8814,"{""sharedFormula"":""U5""}",0.52,1,4583.28,4583.28,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0122,,RF03075R8T-CWN,PC,20600,20600,1,"{""sharedFormula"":""I5""}",0.489,10073.4,JPY(¥),,2996.232096,0.3797648223896663,THB SPROCKET,0.45097087378640777,9290,9290,9290,"{""sharedFormula"":""U5""}",0.52,1,4830.8,4830.8,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0182,,RF03075R8T-CWQ,PC,24400,24400,1,"{""sharedFormula"":""I5""}",0.489,11931.6,JPY(¥),,3548.9351040000006,0.38608660609876755,THB SPROCKET,0.45561475409836066,11117,11117,11117,"{""sharedFormula"":""U5""}",0.52,1,5780.84,5780.84,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0467,,RF03075S10T-BWN,PC,19300,19300,1,"{""sharedFormula"":""I5""}",0.489,9437.699999999999,JPY(¥),,2807.1494880000005,0.38191385390428206,THB SPROCKET,0.4525388601036269,8734,8734,8734,"{""sharedFormula"":""U5""}",0.52,1,4541.68,4541.68,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0530,,RF03075S10T-BWQ,PC,23800,23800,1,"{""sharedFormula"":""I5""}",0.489,11638.199999999999,JPY(¥),,3461.666208,0.38354936568200765,THB SPROCKET,0.45373949579831935,10799,10799,10799,"{""sharedFormula"":""U5""}",0.52,1,5615.4800000000005,5615.4800000000005,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0593,,RF03075S10T-CWN,PC,24200,24200,1,"{""sharedFormula"":""I5""}",0.489,11833.8,JPY(¥),,3519.8454720000004,0.38228384741741184,THB SPROCKET,0.4528099173553719,10958,10958,10958,"{""sharedFormula"":""U5""}",0.52,1,5698.16,5698.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0656,,RF03075S10T-CWQ,PC,30200,30200,1,"{""sharedFormula"":""I5""}",0.489,14767.8,JPY(¥),,4392.534432,0.38152133548103667,THB SPROCKET,0.45225165562913905,13658,13658,13658,"{""sharedFormula"":""U5""}",0.52,1,7102.16,7102.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0468,,RF03075S12T-BWN,PC,25400,25400,1,"{""sharedFormula"":""I5""}",0.489,12420.6,JPY(¥),,3694.3832640000005,0.38296133402813964,THB SPROCKET,0.45330708661417324,11514,11514,11514,"{""sharedFormula"":""U5""}",0.52,1,5987.280000000001,5987.280000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0531,,RF03075S12T-BWQ,PC,30600,30600,1,"{""sharedFormula"":""I5""}",0.489,14963.4,JPY(¥),,4450.713696,0.3804961783439491,THB SPROCKET,0.4515032679738562,13816,13816,13816,"{""sharedFormula"":""U5""}",0.52,1,7184.320000000001,7184.320000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0594,,RF03075S12T-CWN,PC,30200,30200,1,"{""sharedFormula"":""I5""}",0.489,14767.8,JPY(¥),,4392.534432,0.3778773309765797,THB SPROCKET,0.4496026490066225,13578,13578,13578,"{""sharedFormula"":""U5""}",0.52,1,7060.56,7060.56,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0657,,RF03075S12T-CWQ,PC,36200,36200,1,"{""sharedFormula"":""I5""}",0.489,17701.8,JPY(¥),,5265.223392000001,0.37796844821231096,THB SPROCKET,0.4496685082872928,16278,16278,16278,"{""sharedFormula"":""U5""}",0.52,1,8464.56,8464.56,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0465,,RF03075S6T-BWN,PC,11100,11100,1,"{""sharedFormula"":""I5""}",0.489,5427.9,JPY(¥),,1614.474576,0.3792965213914434,THB SPROCKET,0.45063063063063064,5002,5002,5002,"{""sharedFormula"":""U5""}",0.52,1,2601.04,2601.04,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0528,,RF03075S6T-BWQ,PC,13700,13700,1,"{""sharedFormula"":""I5""}",0.489,6699.3,JPY(¥),,1992.6397920000004,0.38133684210526303,THB SPROCKET,0.45211678832116786,6194,6194,6194,"{""sharedFormula"":""U5""}",0.52,1,3220.88,3220.88,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0591,,RF03075S6T-CWN,PC,19600,19600,1,"{""sharedFormula"":""I5""}",0.489,9584.4,JPY(¥),,2850.7839360000003,0.3835289778477454,THB SPROCKET,0.45372448979591834,8893,8893,8893,"{""sharedFormula"":""U5""}",0.52,1,4624.360000000001,4624.360000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0654,,RF03075S6T-CWQ,PC,23600,23600,1,"{""sharedFormula"":""I5""}",0.489,11540.4,JPY(¥),,3432.5765760000004,0.3842249253731343,THB SPROCKET,0.4542372881355932,10720,10720,10720,"{""sharedFormula"":""U5""}",0.52,1,5574.400000000001,5574.400000000001,"{""sharedFormula"":""Z5""}",Added!,TC
