,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
B23,0014,,RF03075R-AT-1LK1,LINK,2270,2270,1,"{""sharedFormula"":""I29""}",0.315,715.05,JPY(¥),,212.684472,-0.19331766370965675,,0.348956537444934,792.1313400000001,792.1313400000001,792.1313400000001,"{""sharedFormula"":""U29""}",1,0.225,178.22955150000004,178.22955150000004,"{""sharedFormula"":""Z29""}",,TC
B23,0006,,RF03075R-AT-1LK2,LINK,2270,2270,1,"{""sharedFormula"":""I29""}",0.315,715.05,JPY(¥),,212.684472,-0.19331766370965675,,0.348956537444934,792.1313400000001,792.1313400000001,792.1313400000001,"{""sharedFormula"":""U29""}",1,0.225,178.22955150000004,178.22955150000004,"{""sharedFormula"":""Z29""}",,TC
B23,0011,,RF03075R-AT-2LA1,LINK,1590,1590,1,"{""sharedFormula"":""I29""}",0.315,500.85,JPY(¥),,148.97282400000003,0.12547084768067038,,0.4761602273584906,757.0947615000001,757.0947615000001,757.0947615000001,"{""sharedFormula"":""U29""}",1,0.225,170.34632133750003,170.34632133750003,"{""sharedFormula"":""Z29""}",,TC
B23,0003,,RF03075R-AT-2LA2,LINK,1590,1590,1,,0.315,500.85,JPY(¥),,148.97282400000003,0.12547084768067038,,0.4761602273584906,757.0947615000001,757.0947615000001,757.0947615000001,,1,0.225,170.34632133750003,170.34632133750003,,,TC
B23,0019,,RF03075R-AT-2LGA2,LINK,1540,1540,1,"{""sharedFormula"":""I34""}",0.315,485.1,JPY(¥),,144.28814400000002,0.08978803657702752,,0.4574934375000001,704.5398937500001,704.5398937500001,704.5398937500001,"{""sharedFormula"":""U34""}",1,0.225,158.52147609375004,158.52147609375004,"{""sharedFormula"":""Z34""}",,TC
B23,0012,,RF03075R-AT-3LA1,LINK,1530,1530,1,"{""sharedFormula"":""I34""}",0.315,481.95,JPY(¥),,143.351208,0.09569850387198191,,0.4604835906862746,704.5398937500001,704.5398937500001,704.5398937500001,"{""sharedFormula"":""U34""}",1,0.225,158.52147609375004,158.52147609375004,"{""sharedFormula"":""Z34""}",,TC
B23,0004,,RF03075R-AT-3LA2,LINK,1530,1530,1,"{""sharedFormula"":""I34""}",0.315,481.95,JPY(¥),,143.351208,0.09569850387198191,,0.4604835906862746,704.5398937500001,704.5398937500001,704.5398937500001,"{""sharedFormula"":""U34""}",1,0.225,158.52147609375004,158.52147609375004,"{""sharedFormula"":""Z34""}",,TC
B23,0020,,RF03075R-AT-3LGA2,LINK,1490,1490,1,"{""sharedFormula"":""I34""}",0.315,469.35,JPY(¥),,139.60346400000003,0.1038392135015559,,0.4646666159395974,692.3532577500001,692.3532577500001,692.3532577500001,"{""sharedFormula"":""U34""}",1,0.225,155.77948299375004,155.77948299375004,"{""sharedFormula"":""Z34""}",,TC
B23,0016,,RF03075R-AT-3LK1,LINK,1660,1660,1,"{""sharedFormula"":""I34""}",0.315,522.9,JPY(¥),,155.53137600000002,0.19685641315022728,,0.5184826310240964,860.6811675,860.6811675,860.6811675000001,1.3208937526986848e-16,1,0.225,193.65326268750002,193.65326268750002,"{""sharedFormula"":""Z34""}",,TC
B23,0008,,RF03075R-AT-3LK2,LINK,1660,1660,1,"{""sharedFormula"":""I34""}",0.315,522.9,JPY(¥),,155.53137600000002,0.14381862911297819,,0.48636423795180733,807.3646350000001,807.3646350000001,807.3646350000001,"{""sharedFormula"":""U34""}",1,0.225,181.65704287500003,181.65704287500003,"{""sharedFormula"":""Z34""}",,TC
B23,0013,,RF03075R-AT-4LA1,LINK,1490,1490,1,"{""sharedFormula"":""I34""}",0.315,469.35,JPY(¥),,139.60346400000003,0.4222623014701519,,0.7207699983221477,1073.9472975,1073.9472975,1073.9472975,"{""sharedFormula"":""U34""}",1,0.225,241.63814193750002,241.63814193750002,"{""sharedFormula"":""Z34""}",,TC
B23,0005,,RF03075R-AT-4LA2,LINK,1490,1490,1,"{""sharedFormula"":""I34""}",0.315,469.35,JPY(¥),,139.60346400000003,0.4222623014701519,,0.7207699983221477,1073.9472975,1073.9472975,1073.9472975,"{""sharedFormula"":""U34""}",1,0.225,241.63814193750002,241.63814193750002,"{""sharedFormula"":""Z34""}",,TC
B23,0017,,RF03075R-AT-4LK1,LINK,1590,1590,1,"{""sharedFormula"":""I34""}",0.315,500.85,JPY(¥),,148.97282400000003,0.12547084768067038,,0.4761602273584906,757.0947615000001,757.0947615000001,757.0947615000001,"{""sharedFormula"":""U34""}",1,0.225,170.34632133750003,170.34632133750003,"{""sharedFormula"":""Z34""}",,TC
B23,0009,,RF03075R-AT-4LK2,LINK,1590,1590,1,"{""sharedFormula"":""I34""}",0.315,500.85,JPY(¥),,148.97282400000003,0.12547084768067038,,0.4761602273584906,757.0947615000001,757.0947615000001,757.0947615000001,"{""sharedFormula"":""U34""}",1,0.225,170.34632133750003,170.34632133750003,"{""sharedFormula"":""Z34""}",,TC
B21,0001,,RF03075R-DT,LINK,642,642,1,,0.315,202.23,JPY(¥),,60.1512912,0.27480764398581586,,0.574214546728972,368.645739,368.645739,368.645739,,1,0.225,82.945291275,82.945291275,,,TC
B21,0042,,RF03075R-DT-1LGA2,LINK,911,911,1,"{""sharedFormula"":""I45""}",0.315,286.965,JPY(¥),,85.3548696,-0.02905021235034536,,0.40466052579582873,368.645739,368.645739,368.645739,"{""sharedFormula"":""U45""}",1,0.225,82.945291275,82.945291275,"{""sharedFormula"":""Z45""}",,TC
B21,0012,,RF03075R-DT-1LK2,LINK,911,911,1,"{""sharedFormula"":""I45""}",0.315,286.965,JPY(¥),,85.3548696,-0.09463802808256497,,0.38041433726673995,346.5574612500001,346.5574612500001,346.5574612500001,"{""sharedFormula"":""U45""}",1,0.225,77.97542878125002,77.97542878125002,"{""sharedFormula"":""Z45""}",,TC
B21,0032,,RF03075R-DT-1LK3,LINK,1090,1090,1,"{""sharedFormula"":""I45""}",0.315,343.35,JPY(¥),,102.12602400000002,-0.2038845757854019,,0.3458936250000001,377.0240512500001,377.0240512500001,377.0240512500001,"{""sharedFormula"":""U45""}",1,0.225,84.83041153125004,84.83041153125004,"{""sharedFormula"":""Z45""}",,TC
B21,0003,,RF03075R-DT-2LA2,LINK,711,711,1,"{""sharedFormula"":""I45""}",0.315,223.965,JPY(¥),,66.61614960000001,0.12055054791649032,,0.4734962299578061,336.6558195000001,336.6558195000001,336.6558195000001,"{""sharedFormula"":""U45""}",1,0.225,75.74755938750003,75.74755938750003,"{""sharedFormula"":""Z45""}",,TC
B21,0023,,RF03075R-DT-2LA3,LINK,751,751,1,"{""sharedFormula"":""I45""}",0.315,236.565,JPY(¥),,70.36389360000001,0.12641407061225005,,0.47667434420772314,357.9824325000001,357.9824325000001,357.9824325000001,"{""sharedFormula"":""U45""}",1,0.225,80.54604731250002,80.54604731250002,"{""sharedFormula"":""Z45""}",,TC
B21,0043,,RF03075R-DT-2LGA2,LINK,780,780,1,"{""sharedFormula"":""I45""}",0.315,245.7,JPY(¥),,73.08100800000001,0.06276875751437892,,0.4443044375000001,346.5574612500001,346.5574612500001,346.5574612500001,"{""sharedFormula"":""U45""}",1,0.225,77.97542878125002,77.97542878125002,"{""sharedFormula"":""Z45""}",,TC
B21,0004,,RF03075R-DT-3LA2,LINK,684,684,1,"{""sharedFormula"":""I45""}",0.315,215.46,JPY(¥),,64.08642240000002,0.11594499822278263,,0.4710295164473684,322.18418925,322.18418925,322.18418925,"{""sharedFormula"":""U45""}",1,0.225,72.49144258125,72.49144258125,"{""sharedFormula"":""Z45""}",,TC
B21,0024,,RF03075R-DT-3LA3,LINK,716,716,1,"{""sharedFormula"":""I45""}",0.315,225.54,JPY(¥),,67.0846176,0.10217832810819315,,0.46380702653631284,332.085831,332.085831,332.085831,"{""sharedFormula"":""U45""}",1,0.225,74.719311975,74.719311975,"{""sharedFormula"":""Z45""}",,TC
